Sample	A1	B2	B3	B4	B5	B6	B8	C1	C3	A2	C4	C5	C6	C8	D1	D2	D3	D4	D5	A3	D6	D7	D8	A4	A5	A6	A7	A8
group	pea-minced	soy-minced	soy-minced	soy-fibrous	soy-fibrous	soy-minced	soy-minced	soy-fibrous	soy-fibrous	pea-minced	soy-fibrous	soy-fibrous	soy-fibrous	soy-fibrous	pea-minced	pea-fibrous	pea-fibrous	pea-fibrous	pea-minced	pea-minced	pea-fibrous	pea-fibrous	pea-fibrous	pea-minced	pea-minced	pea-minced	pea-minced	pea-minced
Bacteria|Patescibacteria|Parcubacteria|Candidatus_Azambacteria|Candidatus_Azambacteria|Candidatus_Azambacteria	0.000202142712755205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|NA|NA	0	0	0	0	0	0	0	0	0.000284414106939704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadales|Saccharimonadales	0.00040428542551041	0	0	0.000710227272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|TM7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Dependentiae|Babeliae|Babeliales|Babeliaceae|Babeliaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176709666018731	0	0
Bacteria|Cyanobacteria|Vampirivibrionia|Caenarcaniphilales|Caenarcaniphilales|Caenarcaniphilales	0.000202142712755205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Abditibacteriota|Abditibacteria|Abditibacteriales|Abditibacteriaceae|Abditibacterium	0	0	0	0	0	0	0	0	0.000568828213879408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Spirosomaceae|Flectobacillus	0.000606428138265616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Spirosomaceae|Dyadobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Spirosomaceae|Huanghella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Spirosomaceae|Spirosoma	0	0	0	0	0	0	0	0.00213447171824973	0.000568828213879408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Cytophagaceae|Cytophaga	0	0	0	0.000236742424242424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Microscillaceae|uncultured	0	0	0	0.000710227272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Taibaiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|NA	0	0	0	0	0	0	0	0.0032017075773746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Sediminibacterium	0	0	0	0.000236742424242424	0	0	0	0.000533617929562433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Vibrionimonas	0	0	0	0	0	0.000149947518368571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Edaphobaculum	0	0	0	0	0	0	0	0	0.000284414106939704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Sphingobacteriales|Sphingobacteriaceae|Mucilaginibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Sphingobacteriales|Sphingobacteriaceae|Pedobacter	0.000202142712755205	0	0	0.000236742424242424	0	0	0	0	0.00170648464163823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium	0.00141499898928644	0	0.000672043010752688	0.00923295454545455	0	0	0	0	0	0	0	0	0	0.00116845180136319	0.000979911807937286	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Paludibacteraceae|Paludibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Dysgonomonadaceae|Dysgonomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_UCG-003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella	0	0	0	0.000473484848484848	0	0.000149947518368571	0	0.0032017075773746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga	0	0	0	0.000710227272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Flavobacterium	0.00626642409541136	0	0.000168010752688172	0.00378787878787879	0	0	0	0	0	0.000201979398101394	0	0	0	0	0.000244977951984321	0	0	0	0	0	0	0	0	0	0	0.000883548330093656	0.000938967136150235	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Myroides	0.000202142712755205	0	0.231518817204301	0	0.00321802091713596	0	0.112186537615486	0.0016008537886873	0	0.0149464754595031	0	0.000842696629213483	0	0.0426484907497566	0.120529152376286	0	0	0	0	0.0860639557836557	0	0	0	0.040474060822898	0	0.0335748365435589	0	0.0177664974619289
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Weeksellaceae|uncultured	0	0	0.00168010752688172	0	0	0	0	0	0	0	0	0	0	0.000194741966893866	0.000244977951984321	0	0	0	0	0.00118436636399526	0	0	0	0	0	0.000530128998056194	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Weeksellaceae|Chryseobacterium	0.0163735597331716	0.000985221674876847	0.00823252688172043	0.00355113636363636	0	0	0	0	0.000568828213879408	0.00121187638860836	0	0	0	0	0.00244977951984321	0	0	0	0	0.00394788787998421	0	0	0	0.000670840787119857	0	0.00229722565824351	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Weeksellaceae|Cloacibacterium	0.0230442692540934	0	0	0.000473484848484848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Weeksellaceae|Chishuiella	0	0	0	0	0	0	0	0	0	0	0.0154798761609907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Weeksellaceae|Empedobacter	0.000202142712755205	0	0	0.00994318181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Weeksellaceae|Wautersiella	0	0	0	0.0970643939393939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Weeksellaceae|NA	0	0	0	0.0165719696969697	0	0	0	0	0	0.000807917592405575	0	0	0	0	0.000489955903968643	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Weeksellaceae|Weeksella	0	0	0	0.000473484848484848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Hymenobacteraceae|Hymenobacter	0	0	0	0.000473484848484848	0	0	0	0	0.00341296928327645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Elusimicrobiota|Lineage_IIc|Lineage_IIc|Lineage_IIc|Lineage_IIc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Acidobacteriota|Blastocatellia|Blastocatellales|Blastocatellaceae|Blastocatella	0	0	0	0.000236742424242424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Acidobacteriota|Acidobacteriae|Bryobacterales|Bryobacteraceae|Bryobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Acidobacteriota|Acidobacteriae|Acidobacteriales|Acidobacteriaceae_(Subgroup_1)|Granulicella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Verrucomicrobiota|Omnitrophia|Omnitrophales|Omnitrophaceae|Candidatus_Omnitrophus	0.000202142712755205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Nitrospirota|Nitrospiria|Nitrospirales|Nitrospiraceae|Nitrospira	0	0	0	0	0	0.000149947518368571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Chloroflexi|Chloroflexia|Kallotenuales|AKIW781|AKIW781	0	0	0	0	0	0	0	0	0.000284414106939704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Acidobacteriota|Vicinamibacteria|Vicinamibacterales|uncultured|uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Acidobacteriota|Vicinamibacteria|Subgroup_17|Subgroup_17|Subgroup_17	0.00040428542551041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Planctomycetota|Planctomycetes|Planctomycetales|uncultured|uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Gemmatimonadota|Gemmatimonadetes|Gemmatimonadales|Gemmatimonadaceae|Roseisolibacter	0	0	0	0	0	0	0	0.000533617929562433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Atopobiaceae|Olsenella	0	0	0	0	0	0	0	0	0	0	0	0.000561797752808989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Chloroflexi|Chloroflexia|Thermomicrobiales|JG30-KF-CM45|JG30-KF-CM45	0	0	0	0	0	0.000299895036737142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Chloroflexi|Dehalococcoidia|GIF9|GIF9|GIF9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Acidimicrobiia|Microtrichales|Ilumatobacteraceae|uncultured	0	0	0	0	0	0.000149947518368571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Acidimicrobiia|Microtrichales|Ilumatobacteraceae|CL500-29_marine_group	0	0	0	0.000473484848484848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|Nakamurellaceae|Nakamurella	0	0	0	0	0	0	0	0.0016008537886873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|Geodermatophilaceae|Klenkia	0	0	0	0	0	0	0	0	0.00312855517633675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Kineosporiales|Kineosporiaceae|NA	0	0	0	0	0	0	0	0	0.00142207053469852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Brevibacteriaceae|Brevibacterium	0	0	0	0	0	0.000149947518368571	0	0.00373532550693703	0	0.000201979398101394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Micrococcaceae|Yaniella	0.000202142712755205	0	0	0	0	0	0	0.0032017075773746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus	0	0	0	0	0	0.000299895036737142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Micrococcaceae|Glutamicibacter	0.000202142712755205	0	0	0	0	0	0.00351957765068192	0	0	0	0	0	0	0.000973709834469328	0.00171484566389025	0	0	0	0	0	0	0	0	0.000447227191413238	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Micrococcaceae|Arthrobacter	0	0	0	0	0	0	0	0.00213447171824973	0	0.000201979398101394	0	0	0	0.000194741966893866	0.00146986771190593	0	0	0	0	0.000394788787998421	0	0	0	0.00111806797853309	0	0.000176709666018731	0	0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Micrococcaceae|Rothia	0	0	0	0.00497159090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Micrococcaceae|Kocuria	0	0	0	0	0	0	0	0.0064034151547492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000353419332037462	0	0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Cellulomonadaceae|Cellulomonas	0	0	0	0	0	0	0	0.0032017075773746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Dermabacteraceae|Brachybacterium	0	0	0	0	0	0	0	0.00106723585912487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Beutenbergiaceae|NA	0	0	0	0.00236742424242424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Microbacteriaceae|Rathayibacter	0	0	0	0.000236742424242424	0	0	0	0	0.00341296928327645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Microbacteriaceae|NA	0	0	0	0	0	0.000149947518368571	0	0	0.00426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Microbacteriaceae|Leucobacter	0	0	0.000168010752688172	0	0	0.000149947518368571	0	0	0	0	0	0	0	0.000778967867575463	0.00171484566389025	0	0	0	0	0.000394788787998421	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Gardnerella	0	0	0	0	0	0	0	0.0064034151547492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium	0	0	0	0	0	0	0	0	0	0	0	0.00308988764044944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Actinomycetales|Actinomycetaceae|Actinomyces	0	0	0	0.000710227272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Actinomycetales|Actinomycetaceae|Varibaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Dermacoccaceae|Barrientosiimonas	0	0	0	0	0	0	0	0.0016008537886873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Propionibacteriales|Nocardioidaceae|Nocardioides	0	0	0	0	0	0	0	0.0016008537886873	0.000568828213879408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium	0	0	0	0	0	0	0	0	0.000284414106939704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Corynebacteriales|Nocardiaceae|Williamsia	0	0	0	0	0	0	0	0.00426894343649947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Corynebacteriales|Nocardiaceae|Rhodococcus	0	0	0	0	0	0.000449842555105713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Lawsonella	0	0	0	0	0	0.000149947518368571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium	0.000202142712755205	0	0	0.0175189393939394	0	0.00164942270205428	0	0.0016008537886873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Rubrobacteria|Rubrobacterales|Rubrobacteriaceae|Rubrobacter	0	0	0	0.000236742424242424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Thermoleophilia|Gaiellales|Gaiellaceae|Gaiella	0	0	0	0	0	0	0	0.000533617929562433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Thermoleophilia|Solirubrobacterales|Solirubrobacteraceae|Solirubrobacter	0	0	0	0	0	0	0	0	0.000284414106939704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Caloramatoraceae|NA	0	0	0	0.00118371212121212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium_sensu_stricto_16	0	0	0	0	0	0.000299895036737142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium_sensu_stricto_1	0.00040428542551041	0	0	0	0	0.000299895036737142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000883548330093656	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|NA	0.000606428138265616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium_sensu_stricto_13	0.00040428542551041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000883548330093656	0	0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Family_XI|Tepidimicrobium	0	0	0	0	0	0.00164942270205428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Subdoligranulum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus	0.119264200525571	0	0	0.00331439393939394	0	0.00224921277552856	0	0.0149413020277481	0.00540386803185438	0	0.0123839009287926	0	0	0	0	0	0	0	0	0	0	0	0.00392156862745098	0	0	0	0.000938967136150235	0
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Anoxybacillus	0.00626642409541136	0	0	0.0241477272727273	0	0	0	0	0	0	0	0.000842696629213483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Aneurinibacillales|Aneurinibacillaceae|Aneurinibacillus	0.00101071356377603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Geobacillus	0	0	0	0.00118371212121212	0	0.000599790073474284	0	0	0	0	0	0	0	0	0	0	0	0.00527240773286467	0	0	0	0	0	0	0	0	0.00563380281690141	0
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Oceanobacillus	0	0	0	0	0	0	0	0	0	0	0	0.000842696629213483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|NA	0	0	0	0	0	0	0	0.0016008537886873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Terribacillus	0	0	0	0	0	0	0	0	0.00170648464163823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Anaerobacillus	0	0	0	0.00165719696969697	0	0	0	0.0064034151547492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Alkalibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Atopostipes	0	0	0	0.000473484848484848	0	0	0	0.00213447171824973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus	0	0	0	0	0	0	0	0.0186766275346852	0	0	0	0	0	0	0	0	0.00196078431372549	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactiplantibacillus	0	0	0	0	0	0.000449842555105713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00694444444444444	0	0	0	0	0	0.0313028764805415
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lentilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Levilactobacillus	0	0	0	0	0	0.000299895036737142	0	0	0	0	0	0.000280898876404494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|NA	0	0	0	0	0	0.000599790073474284	0	0	0	0	0	0.0120786516853933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lacticaseibacillus	0.000606428138265616	0	0	0	0	0	0	0	0	0	0	0.00140449438202247	0	0	0	0	0.00392156862745098	0	0	0	0	0.0486111111111111	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus	0	0	0	0.000710227272727273	0	0.00209926525715999	0	0	0	0	0.0959752321981424	0.0620786516853933	0	0	0	0	0	0	0	0	0	0.00198412698412698	0.000980392156862745	0	0	0	0.00845070422535211	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus	0	0	0	0	0	0.33993102414155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Latilactobacillus	0.000202142712755205	0.576847290640394	0	0.00733901515151515	0.0699919549477072	0.609086819613135	0.0114386273647162	0.00693703308431163	0.863765642775882	0.00545344374873763	0	0.000561797752808989	0.0881849315068493	0.532814021421616	0.00440960313571779	0.491935483870968	0	0	0	0.00118436636399526	0.208144796380091	0	0.0431372549019608	0.00223613595706619	0.157598499061914	0.00371090298639336	0	0.111675126903553
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Dellaglioa	0	0.0413793103448276	0.0206653225806452	0	0	0	0.0197976242850858	0	0	0.00868511411835993	0	0	0	0.0165530671859786	0.0365017148456639	0	0	0	0	0.0153967627319384	0	0	0	0.0172182468694097	0	0.0173175472698357	0	0.00338409475465313
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Liquorilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Ligilactobacillus	0	0	0	0	0	0.00299895036737142	0	0	0	0	0	0.00730337078651685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus	0.00181928441479685	0	0	0.00213068181818182	0	0.00329884540410856	0	0	0	0	0	0.0370786516853933	0	0	0	0	0.0137254901960784	0.00351493848857645	0	0.000394788787998421	0	0	0.000980392156862745	0	0	0.000530128998056194	0.0563380281690141	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Schleiferilactobacillus	0	0	0	0	0	0.000299895036737142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
