"isolate.id"	"sseqid"	"sample.id"	"medium"	"temp"	"oxygen"	"miseq.id"	"pseudoprod"	"protein.source"	"texture"	"treatment"	"atmosphere"	"freezing"	"daysleft"	"freshness"	"centered_cooking_time_clustered"	"bbd_exp"	"additional_recommendation"	"colony_density"	"after_opening_clustered"	"profile"	"profilelong"	"no.ingredients"	"group"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"A1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B8"	"C1"	"C3"	"A2"	"C5"	"C6"	"C8"	"D1"	"D2"	"D3"	"D4"	"D5"	"A3"	"D6"	"D7"	"D8"	"A4"	"A5"	"A6"	"A7"	"A8"
"135"	"AAVR_016.27F"	"26e5d23c8ad66f52538c3c752e3b6466"	"D7"	"vrbd"	37	"anaerobic"	"Veggie31"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	12	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	13	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	NA	NA	0	0	0	0.00378787878787879	0	0.000449842555105713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"136"	"AAVR_017.27F"	"64da520196222d95c6e5144ccad1c783"	"D7"	"vrbd"	37	"anaerobic"	"Veggie31"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	12	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	13	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	NA	NA	0.0264806953709319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"137"	"AAVR_020.27F"	"47ce295fc057edb1ecb4b18cfec9b362"	"D8"	"vrbd"	37	"anaerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Kosakonia"	NA	0	0	0	0	0	0	0	0	0	0	0.00280898876404494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"138"	"AAVR_021.27F"	"4e85420ca036b02352c410d07546f5bc"	"D8"	"vrbd"	37	"anaerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	NA	NA	0.00040428542551041	0	0	0	0	0	0	0	0	0	0.00112359550561798	0	0	0	0	0	0	0	0	0	0	0.00196078431372549	0	0	0	0	0
"139"	"AAVR_022.27F"	"9dc31f8ad7cb1b85e043f189f28dff1e"	"D8"	"vrbd"	37	"anaerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"140"	"AAVR_023.27F"	"abc8a8f9ca16d09e062a4bc6a8dd3e9a"	"D8"	"vrbd"	37	"anaerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Comamonas"	NA	0.00040428542551041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"141"	"AAVR_024.27F"	"9dc31f8ad7cb1b85e043f189f28dff1e"	"D8"	"vrbd"	37	"anaerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"142"	"AXB_026.27F"	"5277b688c198d988b3e360d01e83ffc6"	"B3"	"columbia"	37	"aerobic"	"Veggie11"	"producer 4"	"soy"	"minced"	"unclear"	"MAP"	"notfrozen"	10	"f"	"3-5 min"	"best before date"	"no rec."	"very low/neg"	"1"	"Pro"	"Proteobacteria"	20	"soy-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"Bacillus_thermoamylovorans"	0	0	0	0	0	0	0	0	0.00113765642775882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"143"	"AXB_027.27F"	"ecfe0a6fb8cd10fafa7fc4e5ab4140b5"	"B3"	"columbia"	37	"aerobic"	"Veggie11"	"producer 4"	"soy"	"minced"	"unclear"	"MAP"	"notfrozen"	10	"f"	"3-5 min"	"best before date"	"no rec."	"very low/neg"	"1"	"Pro"	"Proteobacteria"	20	"soy-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Paenibacillales"	"Paenibacillaceae"	"Paenibacillus"	"Paenibacillus_validus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"144"	"AXB_028.27F"	"1246fffc244c74ee317844af59a95554"	"B3"	"columbia"	37	"aerobic"	"Veggie11"	"producer 4"	"soy"	"minced"	"unclear"	"MAP"	"notfrozen"	10	"f"	"3-5 min"	"best before date"	"no rec."	"very low/neg"	"1"	"Pro"	"Proteobacteria"	20	"soy-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0.048312108348494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000980392156862745	0	0	0	0.000938967136150235	0
"145"	"AXB_029.27F"	"a3750812d0075ad564da5386c9d753e9"	"B5"	"columbia"	37	"aerobic"	"Veggie13"	"producer 6"	"soy"	"fibrous"	"unclear"	"noMAP"	"frozen"	119	"f"	"5-8 min"	"best before date"	"consume only thorougly heated"	"medium"	"1"	"Le"	"Leuconostocaceae"	27	"soy-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0	0.000853242320819113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"146"	"AXB_031.27F"	"1246fffc244c74ee317844af59a95554"	"B5"	"columbia"	37	"aerobic"	"Veggie13"	"producer 6"	"soy"	"fibrous"	"unclear"	"noMAP"	"frozen"	119	"f"	"5-8 min"	"best before date"	"consume only thorougly heated"	"medium"	"1"	"Le"	"Leuconostocaceae"	27	"soy-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0.048312108348494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000980392156862745	0	0	0	0.000938967136150235	0
"147"	"AXB_032.27F"	"f04ede14e4d3c5d56b0532fa456e0857"	"B5"	"columbia"	37	"aerobic"	"Veggie13"	"producer 6"	"soy"	"fibrous"	"unclear"	"noMAP"	"frozen"	119	"f"	"5-8 min"	"best before date"	"consume only thorougly heated"	"medium"	"1"	"Le"	"Leuconostocaceae"	27	"soy-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0.00213447171824973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"148"	"AXB_033.27F"	"f04ede14e4d3c5d56b0532fa456e0857"	"B5"	"columbia"	37	"aerobic"	"Veggie13"	"producer 6"	"soy"	"fibrous"	"unclear"	"noMAP"	"frozen"	119	"f"	"5-8 min"	"best before date"	"consume only thorougly heated"	"medium"	"1"	"Le"	"Leuconostocaceae"	27	"soy-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0.00213447171824973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"149"	"AXB_034.27F"	"79c11b1bca02b911edf3a4f918e4ee33"	"A1"	"columbia"	37	"aerobic"	"Veggie1"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	9	"f"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"medium"	"0"	"Pro"	"Proteobacteria"	17	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"150"	"AXB_035.27F"	"5ca4b3e92b7553622b13d1c171286083"	"A1"	"columbia"	37	"aerobic"	"Veggie1"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	9	"f"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"medium"	"0"	"Pro"	"Proteobacteria"	17	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	NA	0.000606428138265616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"151"	"AXB_036.27F"	"e23dd6362513b5e246587ce282d641ae"	"A1"	"columbia"	37	"aerobic"	"Veggie1"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	9	"f"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"medium"	"0"	"Pro"	"Proteobacteria"	17	"pea-minced"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000706838664074925	0.0140845070422535	0
"152"	"AXB_037.27F"	"a6672cee90f3d05c289f8af6e5541a20"	"A1"	"columbia"	37	"aerobic"	"Veggie1"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	9	"f"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"medium"	"0"	"Pro"	"Proteobacteria"	17	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	NA	0.00485142510612492	0	0	0.00426136363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"153"	"AXB_038.27F"	"a6672cee90f3d05c289f8af6e5541a20"	"A1"	"columbia"	37	"aerobic"	"Veggie1"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	9	"f"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"medium"	"0"	"Pro"	"Proteobacteria"	17	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	NA	0.00485142510612492	0	0	0.00426136363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"154"	"AXB_039.27F"	"dec18fb177e0b0d0aaf24e416374e8bf"	"A1"	"columbia"	37	"aerobic"	"Veggie1"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	9	"f"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"medium"	"0"	"Pro"	"Proteobacteria"	17	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0725490196078431	0.00527240773286467	0	0	0	0.0257936507936508	0	0	0	0	0	0
"155"	"AXB_040.27F"	"1246fffc244c74ee317844af59a95554"	"A1"	"columbia"	37	"aerobic"	"Veggie1"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	9	"f"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"medium"	"0"	"Pro"	"Proteobacteria"	17	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0.048312108348494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000980392156862745	0	0	0	0.000938967136150235	0
"156"	"AXB_042.27F"	"83918a255a9e44e2ae8d9961bfbeb58a"	"A1"	"columbia"	37	"aerobic"	"Veggie1"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	9	"f"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"medium"	"0"	"Pro"	"Proteobacteria"	17	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Staphylococcales"	"Staphylococcaceae"	"Macrococcus"	NA	0.0339599757428745	0	0	0.0123106060606061	0	0	0	0	0	0	0	0	0	0	0	0	0.0123022847100176	0	0.000394788787998421	0	0	0.00196078431372549	0.00111806797853309	0	0	0	0
"157"	"AXB_043.27F"	"d6e1d4be75552f0278e1aeaa97e483db"	"A2"	"columbia"	37	"aerobic"	"Veggie2"	"producer 2"	"pea"	"minced"	"raw"	"MAP"	"notfrozen"	6	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"0"	"Pro"	"Proteobacteria"	14	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Staphylococcales"	"Staphylococcaceae"	"Staphylococcus"	NA	0	0	0	0	0	0	0	0.0256136606189968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"158"	"AXB_044.27F"	"d6bd1f73310c77d98166642e526b6c11"	"A3"	"columbia"	37	"aerobic"	"Veggie3"	"producer 2"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	3	"o"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	13	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	NA	0.00505356781888013	0	0	0.000473484848484848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"159"	"AXB_045.27F"	"0a8db22a9d9bc03ae4aa272d275d38d1"	"A4"	"columbia"	37	"aerobic"	"Veggie4"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	2	"o"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"high"	"0"	"Pro"	"Proteobacteria"	18	"pea-minced"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	NA	0	0.0472906403940887	0.037130376344086	0.00142045454545455	0.00884955752212389	0	0.0307963044434668	0.00106723585912487	0	0.0173702282367199	0	0	0.0220058422590068	0.0328270455658991	0	0	0	0	0.0153967627319384	0	0	0	0.0507602862254025	0	0.0220887082523414	0.0234741784037559	0.00423011844331641
"160"	"AXB_046.27F"	"dec18fb177e0b0d0aaf24e416374e8bf"	"A7"	"columbia"	37	"aerobic"	"Veggie7"	"producer 2"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	13	"f"	"<3 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	14	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0725490196078431	0.00527240773286467	0	0	0	0.0257936507936508	0	0	0	0	0	0
"161"	"AXB_047.27F"	"f04ede14e4d3c5d56b0532fa456e0857"	"B2"	"columbia"	37	"aerobic"	"Veggie10"	"producer 5"	"soy"	"minced"	"raw"	"MAP"	"frozen"	5	"o"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"high"	"no rec."	"La"	"Lactobacillus"	15	"soy-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0.00213447171824973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"162"	"AXB_048.27F"	"0dce57348bcb8c7c35bc6814347f1eb6"	"B2"	"columbia"	37	"aerobic"	"Veggie10"	"producer 5"	"soy"	"minced"	"raw"	"MAP"	"frozen"	5	"o"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"high"	"no rec."	"La"	"Lactobacillus"	15	"soy-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Staphylococcales"	"Staphylococcaceae"	"Staphylococcus"	NA	0	0	0	0	0	0	0	0	0.000568828213879408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"163"	"AXB_049.27F"	"f04ede14e4d3c5d56b0532fa456e0857"	"C5"	"columbia"	37	"aerobic"	"Veggie21"	"producer 7"	"soy"	"fibrous"	"pre-heated"	"MAP"	"notfrozen"	0	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"no rec."	"Le"	"Leuconostocaceae"	14	"soy-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0.00213447171824973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"164"	"AXB_050.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"D1"	"columbia"	37	"aerobic"	"Veggie25"	"producer 9"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	10	"f"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Pro"	"Proteobacteria"	16	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"165"	"AXB_054.27F"	"f04ede14e4d3c5d56b0532fa456e0857"	"D3"	"columbia"	37	"aerobic"	"Veggie27"	"producer 9"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	7	"o"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	16	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0.00213447171824973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"166"	"AXB_055.27F"	"4e85420ca036b02352c410d07546f5bc"	"D8"	"columbia"	37	"aerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	NA	NA	0.00040428542551041	0	0	0	0	0	0	0	0	0	0.00112359550561798	0	0	0	0	0	0	0	0	0	0	0.00196078431372549	0	0	0	0	0
"167"	"AXB_055a.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"A8"	"columbia"	37	"aerobic"	"Veggie8"	"producer 2"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	6	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"0"	"Le"	"Leuconostocaceae"	15	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"168"	"AXB_056.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"A2"	"columbia"	37	"aerobic"	"Veggie2"	"producer 2"	"pea"	"minced"	"raw"	"MAP"	"notfrozen"	6	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"0"	"Pro"	"Proteobacteria"	14	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"169"	"AXB_058.27F"	"310c0d37ee1c2f66778bd223b1352a3b"	"B7"	"columbia"	37	"aerobic"	"Veggie15"	"producer 5"	"soy"	"minced"	"raw"	"MAP"	"frozen"	3	"o"	">8 min"	"expiration date"	"consume only thorougly heated"	"high"	"no rec."	""	""	21	"soy-minced"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Stenotrophomonas"	"Stenotrophomonas_nitritireducens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"170"	"AXB_060.27F"	"a3750812d0075ad564da5386c9d753e9"	"C8"	"columbia"	37	"aerobic"	"Veggie24"	"producer 8"	"soy"	"fibrous"	"unclear"	"MAP"	"notfrozen"	8	"f"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"0"	"La"	"Lactobacillus"	23	"soy-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0	0.000853242320819113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"171"	"AXB_062.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"D2"	"columbia"	37	"aerobic"	"Veggie26"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	7	"o"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	12	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"172"	"AXB_063.27F"	"795ba275253acc22d470377ca311f8b0"	"D2"	"columbia"	37	"aerobic"	"Veggie26"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	7	"o"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	12	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	NA	0	0.00147783251231527	0.0030241935483871	0.000710227272727273	0	0	0	0.00106723585912487	0	0.00100989699050697	0	0	0.00253164556962025	0.00710436060754532	0	0	0	0	0.00276352151598895	0	0	0	0.00201252236135957	0	0.00671496730871179	0	0.000846023688663283
"173"	"AXB_064.27F"	"b8f1647a9a2597e71b4917a801a0bf95"	"D2"	"columbia"	37	"aerobic"	"Veggie26"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	7	"o"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	12	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	NA	0	0	0	0.000710227272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"174"	"AXB_065.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"D5"	"columbia"	37	"aerobic"	"Veggie29"	"producer 2"	"pea"	"minced"	"pre-heated"	"MAP"	"notfrozen"	12	"f"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	14	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"175"	"AXB_066.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"D6"	"columbia"	37	"aerobic"	"Veggie30"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	14	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	13	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"176"	"AXB_068.27F"	"1e09d161e137e30cc927a1d66bb7c8c7"	"D8"	"columbia"	37	"aerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	NA	0	0	0	0.000946969696969697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
